author_id,name,country,country_id,gender,Gender,Gender Probability,Gender Count
J.Murugan.1,Jeff,United States,US,male,male,1.0,408362
S.Ghosh.18,Suranjana,India,IN,unknown,female,0.92,26
R.Hertenberger.1,Ralf,Germany,DE,male,male,1.0,58990
J.L.Alvarez.1,Jose,Mexico,MX,male,male,0.99,310454
K.Amos.1,Kenneth Albert,Australia,AU,male,male,1.0,2521
L.Canton.1,Luciano,Italy,IT,male,male,0.99,85484
J.P.Svenne.2,Juris,Canada,CA,male,male,0.95,44
G.D.Olivo.1,Guillermo,Mexico,MX,male,male,1.0,51581
Y.Y.Keum.1,Yong Yeon,"Korea, Republic of",KR,male,male,0.97,1782
S.Shcheredin.1,Stanislav,Germany,DE,male,male,1.0,989
J.Volkholz.1,Jan,Germany,DE,male,male,0.98,40695
L.Valencia.Palomo.1,Lizardo,Mexico,MX,unknown,male,1.0,109
V.Gualajara.1,Victor,Mexico,MX,male,male,1.0,104051
J.Alvarez.Jimenez.2,Javier,Mexico,MX,male,male,1.0,110245
E.Cuatle.1,Eleazar,Mexico,MX,unknown,male,0.99,6025
J.C.Lopez.Vieyra.3,Juan Carlos,Mexico,MX,male,male,0.99,27535
B.Olmos.Yanez.1,Bryan,Mexico,MX,male,male,0.99,10180
L.Traina.1,Lucas,Belgium,BE,male,male,0.99,4885
S.Ontanon.1,Santiago,Mexico,MX,male,male,0.99,26423
D.D.Mcnutt.1,David,Norway,NO,male,male,1.0,3328
L.Chaos.Cador.1,Lorea,Mexico,MX,female,female,1.0,61
D.G.Velazquez.1,Daniel,Mexico,MX,male,male,1.0,137475
M.Kulaxizi.1,Manuela,Ireland,IE,female,female,0.99,152
M.Schaefer.3,Mirko,Germany,DE,male,male,1.0,11129
T.Schoenenbach.1,Thomas,Germany,DE,male,male,1.0,202801
E.Perez.1,Edgar,Mexico,MX,male,male,1.0,76038
J.M.Torres.chavez.1,Jose Manuel,Mexico,MX,male,male,0.99,9769
E.J.Pulido.1,Eric,Mexico,MX,male,male,1.0,9872
E.Palacios.2,Eddie,Mexico,MX,male,male,0.98,764
H.C.Wang.3,Hsi Ching,United States,US,andy,female,0.52,359
R.T.Jimenez.Bustamante.1,Raúl Tonatiuh,Mexico,MX,male,male,0.99,6238
E.Chavez.2,Efrain,Mexico,MX,male,male,0.99,13171
B.Reimann.1,Bernd,Mexico,MX,male,male,1.0,38
L.Gonglach.1,Lukas,Germany,DE,male,male,1.0,29769
D.Martinez.Del.Rio.2,David,Mexico,MX,male,male,1.0,105348
C.A.Aguillon.1,Cesar,Mexico,MX,male,male,1.0,74182
C.Czaban.1,Christopher,Germany,DE,male,male,1.0,21051
H.Larralde.1,Hernán,Mexico,MX,male,male,1.0,414
A.Breskin.1,Amos,Israel,IL,male,male,1.0,1940
L.Molnar.1,Levente,France,FR,male,male,1.0,22
C.Laflamme.1,Catherine,Austria,AT,female,female,1.0,225
W.Evans.1,Wynne,Switzerland,CH,female,unknown,0.0,0
M.Dalmonte.2,Marcello,Austria,AT,male,male,0.99,175
D.S.LohrRobles.1,David,Mexico,MX,male,male,1.0,105348
A.Landetta.1,Alberto,Mexico,MX,male,male,1.0,85412
N.Smirnov.1,Nikolai,United States,US,male,male,1.0,1723
P.de.Forcrand.1,Philippe,France,FR,male,male,0.99,258243
I.Pena.1,Igor,Mexico,MX,male,male,0.99,396
L.J.Chavez.Nunez.2,Leonardo,Mexico,MX,male,male,0.99,27638
T.D.GomezAguilar.1,Tadeo,Mexico,MX,male,male,0.97,2819
Y.D.Olivas.2,Yaithd Daniel,Mexico,MX,male,male,1.0,137475
J.G.Tafoya.1,Jesse Michael,Mexico,MX,male,male,0.81,1324
S.Jena.1,Satyajit,United States,US,male,male,1.0,91
S.Vargas.Serdio.1,Servando,Mexico,MX,male,male,1.0,2341
J.J.Cobos.martinez.1,Jesús Javier,Mexico,MX,male,male,1.0,62
Zhu.Fang.Cui.1,Zhu Fang,China,CN,andy,female,0.74,1041
Minghui.Ding.1,Minghui,,,andy,unknown,0.0,0
Sebastian.M.Schmidt.1,Sebastian,Germany,DE,male,male,1.0,87638
Ya.Lu.1,Ya,China,CN,andy,female,0.74,203
H.de.Andrade.Gomes.1,Henrique,Canada,CA,male,male,1.0,294
A.Napoletano.1,Andrea,Italy,IT,male,male,0.79,622628
G.B.Pisani.2,Giovanni Battista,Italy,IT,male,male,0.99,769
Suprit.Singh.1,Suprit,India,IN,unknown,male,0.92,39
T.Padmanabhan.1,Thanu,India,IN,unknown,female,0.53,101
L.Dagdug.1,Leonardo,Mexico,MX,male,male,0.99,27638
Z.Zhu.31,Zehao,China,CN,unknown,male,0.93,15
J.Schmidt.5,Jurgen,Germany,DE,male,male,1.0,984
J.Iwasaki.1,Junichi,Mexico,MX,male,male,1.0,4
A.Daughton.1,Alan Ronald,United States,US,male,male,1.0,119995
J.L.Anderson.1,James,Mexico,MX,male,male,0.99,2156
W.Y.Pauchy.Hwang.1,Pauchy,Taiwan,TW,unknown,unknown,0.0,0
J.Thornburg.1,Jonathan,Germany,DE,male,male,1.0,6039
L.Rezzolla.1,Luciano,Germany,DE,male,male,1.0,868
E.Seidel.1,Ed,United States,US,male,male,1.0,141917
O.Winkler.1,Oliver,Canada,CA,male,male,1.0,3227
J.Diaz.Polo.1,Jacobo,Spain,ES,male,male,0.99,6334
E.Fernandez.Borja.1,Enrique,Spain,ES,male,male,0.99,68638
R.Punzi.1,Raffaele,Italy,IT,male,male,0.99,110203
Frederic.P.Schuller.1,Frederic,Canada,CA,male,male,1.0,3142
M.N.R.Wohlfarth.1,MattiasR,Germany,DE,unknown,unknown,0.0,0
J.Jalilian.Marian.3,Jamal,United States,US,male,male,0.99,16152
P.R.Brady.1,Patrick,Canada,CA,male,male,1.0,34715
S.Sinha.5,Sukanya,Canada,CA,unknown,female,1.0,60
H.Sahlmann.1,Hanno,United States,US,male,male,0.86,22
P.G.Reinhard.1,Paul Gerhard,Germany,DE,male,male,1.0,4
M.A.Hohensee.1,Michael,United States,US,male,male,1.0,1225359
D.Phillips.35,David,United States,US,male,male,1.0,1143153
R.L.Walsworth.1,Ronald,United States,US,male,male,1.0,119995
Hua.Zheng.1,Hua,United States,US,andy,male,0.51,277
A.Bonaser.2,Aldo,United States,US,male,male,1.0,9638
J.F.Barbero.G.3,Fernando,Spain,ES,male,male,0.99,138513
J.Margalef.Bentabol.1,Juan,United States,US,male,male,0.99,268701
M.Kovacevic.1,Marija,Netherlands,NL,female,female,0.99,283
T.Zojer.1,Thomas,Netherlands,NL,male,male,1.0,20565
W.D.McGlinn.1,William,United States,US,male,male,1.0,452552
Lochlainn.ORaifeartaigh.1,Lochlainn,Ireland,IE,unknown,male,1.0,24
V.N.Tolstoi.1,Valeriy Nikolaevich,Russian Federation,RU,male,male,0.99,3174
M.Pierri.1,Monica,United States,US,female,female,1.0,151253
L.Maghlaoui.2,Leila,Algeria,DZ,female,female,0.99,6553
V.Dzhunushaliev.1,Vladimir,Kazakhstan,KZ,male,male,1.0,3018
B.Stub.10,Zanbin,China,CN,unknown,unknown,0.0,0
Jin.Li.Zhang.1,Jin Li,China,CN,female,female,1.0,1
A.Zenginoglu.1,Anil,United States,US,male,male,1.0,11006
S.Husa.1,Sascha,Germany,DE,male,male,0.99,37922
J.C.Baez.1,John Carlos,United States,US,male,male,1.0,37
S.Dobbs.1,Sean,United States,US,male,male,1.0,201492
J.R.Stevens.1,Justin,United States,US,male,male,1.0,282002
A.Kusina.1,Aleksander,France,FR,male,male,0.99,207
K.Kutak.1,Krzysztof,Poland,PL,male,male,1.0,122930
O.Gituliar.1,Oleksandr,Poland,PL,male,male,1.0,701
R.A.Benjamin.1,Robert,United States,US,male,male,1.0,780374
A.Lazarian.1,Alexander,United States,US,male,male,1.0,122358
J.Cho.7,Jungyeon,"Korea, Republic of",KR,female,female,0.74,42
S.N.Leitner.1,Samuel,United States,US,male,male,1.0,118705
D.Bini.1,Donato,Italy,IT,male,male,0.99,32016
A.Geralico.1,Andrea,Italy,IT,male,male,0.79,622628
P.Tempesta.1,Paolo,Italy,IT,male,male,0.99,352304
F.Dowker.1,Fay,United States,US,female,female,0.94,1708
S.Surya.1,Sumati,United States,US,female,female,1.0,31
F.Akram.1,Faisal,Pakistan,PK,male,male,1.0,14853
B.Masud.2,Bilal,Pakistan,PK,male,male,1.0,14853
Yu.Bin.Liu.1,Yubin,China,CN,andy,female,0.82,167
B.Bolen.1,Brett Day,United States,US,male,male,1.0,81001
M.Koppitz.1,Michael,Germany,DE,male,male,1.0,226357
M.Muccino.1,Marco,Italy,IT,male,male,0.99,713148
J.A.LopezSaldivar.1,Julio,Mexico,MX,male,male,1.0,66214
M.A.Manko.1,Margarita,Russian Federation,RU,female,female,0.99,8293
A.Ravanpak.2,Arvin,"Iran, Islamic Republic of",IR,male,male,0.96,981
S.Mancini.1,Stefano,Italy,IT,male,male,1.0,347047
E.Tejeda.1,Emilio,Mexico,MX,male,male,1.0,17218
E.Gafton.1,Emanuel,Sweden,SE,male,male,1.0,1024
S.Rosswog.1,Stephan,Sweden,SE,male,male,1.0,733
J.C.Miller.1,John,United Kingdom,GB,male,male,1.0,368613
H.B.Benaoum.1,Hachemi,United Arab Emirates,AE,unknown,unknown,0.0,0
D.Momeni.1,Davood,Kazakhstan,KZ,unknown,male,1.0,2
A.Altaibayeva.1,Aziza,Kazakhstan,KZ,female,female,0.99,1113
J.Takahashi.3,Junichi,Brazil,BR,male,male,1.0,7
L.A.A.Terremoto.1,LAA,Brazil,BR,unknown,female,1.0,5
O.Farooq.1,Omer,United States,US,male,male,0.99,3568
R.DAgostino.1,Rocco,Italy,IT,male,male,0.99,53948
R.Giambo.2,Roberto,Italy,IT,male,male,1.0,365271
E.R.Cazaroto.1,Erike Roberto,Brazil,BR,female,male,0.98,129
I.Rodriguez.2,Isaac,Germany,DE,male,male,0.99,542
S.Schramm.1,Stefan,Germany,DE,male,male,1.0,130740
V.Folomeev.1,Vladimir,Kazakhstan,KZ,male,male,1.0,3018
N.Pietralla.1,Norbert,Germany,DE,male,male,1.0,25028
Volker.Werner.1,Volker,Germany,DE,male,male,1.0,13001
E.Scannapieco.1,Evan,Canada,CA,male,male,1.0,7607
U.L.Pen.1,Ue Li,Canada,CA,andy,male,1.0,1
M.D.C.Menchaca.Maciel.1,Monica del Carmen,Mexico,MX,female,female,1.0,20
A.J.G.Aguirre.1,Garza,Mexico,MX,unknown,male,0.66,88
H.Hernandez.Hernandez.4,éctor,Mexico,MX,unknown,male,1.0,4
A.S.Guevara.1,Ayax Santos,Mexico,MX,andy,male,1.0,66
F.J.Betancourt.Sotomayor.1,Francisco Javier,Mexico,MX,male,male,1.0,9027
J.R.Saucedo.1,Jonathan Rincón,Mexico,MX,male,male,1.0,37352
F.FloresOcampo.1,Fidel,Mexico,MX,male,male,1.0,9749
O.CornejoPerez.1,Octavio,Mexico,MX,male,male,1.0,18244
C.Garcia.Quintero.1,Cristhian,Mexico,MX,unknown,male,0.98,3554
S.Brahma.1,Suddhasattwa,United States,US,unknown,male,1.0,1
E.Dos.Santos.Costa.Filho.1,Etevaldo,Brazil,BR,unknown,male,0.99,144
D.Vazquez.Valdez.1,David,Mexico,MX,male,male,1.0,105348
A.Santos.Guevara.1,Ayax,Mexico,MX,unknown,male,1.0,66
J.R.Morones.Ibarra.3,José Rubén,Mexico,MX,male,male,1.0,43
N.B.Mata.Carrizal.2,Nallaly Berenice,Mexico,MX,female,female,1.0,1
E.V.Ordonez.1,Enrique,Mexico,MX,male,male,1.0,70549
A.J.Garza.Aguirre.2,Adrián Jacob,Mexico,MX,male,male,1.0,2
A.Enriquez.Perez.Gavilan.1,Armando,Mexico,MX,male,male,1.0,66552
A.I.H.Rodriguez.1,Abraham Israel Hernández,Mexico,MX,male,male,1.0,40208
F.V.Flores.Baez.3,Francisco Vicente,Mexico,MX,male,male,1.0,6
N.B.Mata.Carrizalez.1,Nallaly Berenice,Mexico,MX,female,female,1.0,1
M.M.Maciel.1,Monica Menchaca,Mexico,MX,female,female,0.99,37368
W.J.Padilla.2,Felipe Robledo,Mexico,MX,male,male,1.0,38520
Mirko.Serino.1,Mirko,Israel,IL,male,male,1.0,5
Motoko.Serino.1,Motoko,Israel,IL,female,unknown,0.0,0
Y.V.Kartashov.1,Yaroslav,Spain,ES,male,male,0.99,180
V.A.Vysloukh.1,Victor,Mexico,MX,male,male,1.0,104051
L.Torner.1,Lluis,Mexico,MX,male,male,1.0,18
A.Szameit.1,Alexander,Germany,DE,male,male,1.0,92937
A.Kusina.2,Aleksander,Poland,PL,male,male,1.0,10881
E.Padron.Molina.1,Emilio,Mexico,MX,male,male,1.0,17218
F.Hautmann.1,Francesco,Belgium,BE,male,male,0.99,2028
A.Lelek.1,Aleksandra,Belgium,BE,female,female,0.99,574
M.Gomez.Bock.3,Melina,Mexico,MX,female,female,0.99,2924
P.L.M.Podesta.Lerma.2,PM Podesta,Mexico,MX,unknown,male,0.59,34
I.D.Jimenez.1,Isabel Dom,Mexico,MX,female,male,0.92,167
C.Duarte.Galvan.1,Carlos,Mexico,MX,male,male,1.0,250292
C.A.Valerio.Lizarraga.1,Cristhian,Mexico,MX,unknown,male,0.98,3554
D.F.RenteriaEstrada.1,David,Mexico,MX,male,male,1.0,105348
G.Avila.1,Gualberto,Mexico,MX,male,male,1.0,523
I.Leon.2,Ildefonso,Mexico,MX,male,male,1.0,908
P.Podesta.1,Pedro,Mexico,MX,male,male,0.99,83123
R.J.H.Pinto.1,Hernández,Mexico,MX,unknown,male,0.56,614
H.Larraguivel.1,Hélder David,Mexico,MX,male,male,1.0,2
G.Lopez.2,Glenn,Mexico,MX,male,male,0.91,190
L.F.Munoz.Perez.1,Luis,Mexico,MX,male,male,1.0,281467
N.S.Ramirez.Uribe.1,Norma Selomit,Mexico,MX,female,female,0.99,42828
J.A.Nieto.2,Juan Antonio,Mexico,MX,male,male,0.99,6210
J.M.M.Camacho.1,Juan Manuel Mejia,Brazil,BR,male,male,1.0,11835
A.E.Renteria.Olivo.1,Andrés Ernesto,Spain,ES,male,male,1.0,1
L.Vale.Silva.1,Luiz,Spain,ES,unknown,male,0.99,543
S.Tracz.2,Szymon,Spain,ES,male,male,1.0,60
J.E.Madriz.Aguilar.2,José Edgar,Mexico,MX,male,male,1.0,15
E.Perdomo.1,Elena,United Kingdom,GB,female,female,0.99,13638
F.Bjoerkeroth.1,Fredrik,United Kingdom,GB,male,male,1.0,392
H.A.Galue.1,Hector,Mexico,MX,male,male,1.0,67263
L.H.Wei.1,Lisa,United States,US,female,female,1.0,512578
O.d.SantosSanchez.1,Octavio de los,Mexico,MX,male,male,1.0,18244
R.RomanAncheyta.1,Ricardo,Mexico,MX,male,male,1.0,110419
J.M.Antelis.1,Javier,Mexico,MX,male,male,1.0,110245
A.Anaya.1,Alan,Mexico,MX,male,male,0.99,37740
Manuel.D.Morales.1,Manuel,Mexico,MX,male,male,0.99,111429
A.I.Nesterov.1,Alexander,Mexico,MX,male,male,0.99,11203
M.Cavaglia.1,Marco,United States,US,male,male,1.0,55217
Terese.Hansen.1,Terese Thidemann,United States,US,female,female,1.0,2652
S.Mukherjee.1,Soumya,United States,US,unknown,female,0.95,1860
M.J.Szczepanczyk.9,Marek,United States,US,male,male,1.0,3486
M.Zanolin.9,Michele,United States,US,female,female,1.0,118226
A.Flores.2,Aaron,Mexico,MX,male,male,1.0,13978
R.T.Cordoba.1,Roberto,Mexico,MX,male,male,1.0,97013
L.V.Sabinin.1,Lev,Mexico,MX,male,male,0.69,16
M.Arik.3,Metin,Turkey,TR,male,male,0.99,101070
T.Prosen.1,Tomaz,Slovenia,SI,unknown,male,1.0,1232
A.Gelmi.3,Andrea,Italy,IT,male,male,0.79,622628
O.Miguel.1,Osvaldo,Mexico,MX,male,male,1.0,12491
P.Kumari.1,Priyanka,India,IN,female,female,1.0,94266
R.Guida.3,Roberto,France,FR,male,male,0.99,6109
B.Mandelli.2,Beatrice,France,FR,female,female,0.99,29344
O.Miguel.Colin.1,Osvaldo,Mexico,MX,male,male,1.0,12491
S.Carrillo.Moreno.5,Salvador,Mexico,MX,male,male,1.0,41744
E.F.Vazquez.Valencia.2,Elsa Fabiola,Mexico,MX,female,female,1.0,2
C.Oropeza.Barrera.1,Cristina,Mexico,MX,female,female,0.99,31459
C.O.Barrera.1,Cristina,Mexico,MX,female,female,0.99,31459
S.Carrillo.Moreno.3,Salvador,Mexico,MX,male,male,1.0,41744
D.Ramirez.2,Dalia,Mexico,MX,female,female,1.0,8248
S.Carrillo.1,Salvador,Mexico,MX,male,male,1.0,41744
M.Ramirez.3,Mateo,Mexico,MX,male,male,0.98,5211
A.Ruede.1,Alexander,France,FR,male,male,0.99,2901
J.C.Mercado.1,Cordero,United States,US,male,male,0.95,556
F.Psihas.1,Fernanda,Mexico,MX,female,female,0.99,39724
P.A.Murat.1,Pavel,United States,US,male,male,1.0,5423
Pallabi.Das.1,Pallabi,India,IN,unknown,female,0.97,408
M.Lozano.Espinosa.1,Mayra,Mexico,MX,female,female,0.99,32444
B.Santiago.1,Jose,Mexico,MX,male,male,0.99,310454
E.Escobar.1,Eric,Mexico,MX,male,male,1.0,9872
E.Vazquez.1,Etelberto,Mexico,MX,unknown,male,1.0,25
C.Trenado.1,Carlos,Germany,DE,male,male,0.99,6908
B.Aguilar.1,Berenice,Mexico,MX,female,female,0.99,19007
M.Tirradentro.1,Miriam,Mexico,MX,female,female,1.0,35391
M.Del.rio.1,Mariano,Mexico,MX,male,male,0.99,8393
J.Cepa.2,Jordi,Spain,ES,male,male,0.99,57314
M.J.Koop.2,Michael,United States,US,male,male,1.0,1225359
N.Garrido.1,Nephtali,Mexico,MX,unknown,male,0.85,55
R.Scrivens.1,Richard,France,FR,male,male,0.99,48777
Konstantin.E.Starkov.1,Konstantin,Mexico,MX,male,male,1.0,9
Rodriguez.Lopez.1,Ángel,Mexico,MX,male,male,0.97,7338
J.Trinidad.Garcia.1,Jonathan,Mexico,MX,male,male,1.0,37352
L.L.Everett.1,Lisa Lorraine,United States,US,female,female,1.0,1
Raymundo.Ramos.1,Raymundo,Taiwan,TW,unknown,male,1.0,1
A.B.Rock.1,Ariel,United States,US,male,male,0.58,12724
A.J.Stuart.1,Alexander,Mexico,MX,male,male,0.99,11203
L.A.Delgadillo.1,Luis,Mexico,MX,male,male,1.0,281467
A.D.Rojas.1,Alma,Mexico,MX,female,female,0.99,46265
R.Noriega.1,Roberto,Mexico,MX,male,male,1.0,97013
E.Del.Rio.1,Eslava,Mexico,MX,unknown,male,1.0,3
R.Noriega.Papaqui.2,Roberto,Mexico,MX,male,male,1.0,97013
J.A.Acosta.1,Alberto,Germany,DE,male,male,1.0,2020
E.Santos.Rodriguez.1,Eli,Italy,IT,female,female,0.85,6898
A.Rodriguez.Lopez.1,Ángel,Mexico,MX,male,male,0.97,7338
J.BerraMontiel.1,Jasel,Mexico,MX,unknown,female,0.78,36
M.Buen.Abad.1,Manuel,United States,US,male,male,1.0,97834
D.McKeen.1,David,Canada,CA,male,male,1.0,100273
P.M.M.Ferreira.1,Pedro Miguel Martins,Portugal,PT,male,male,1.0,3
H.Serodio.1,Hugo,Sweden,SE,male,male,1.0,1721
L.Barajas.1,Luis,Mexico,MX,male,male,1.0,281467
A.Akeroyd.1,Andrew,United Kingdom,GB,male,male,1.0,213867
C.D.Palacios.Garcia.1,César,Mexico,MX,male,male,1.0,5886
I.Ayuso.1,Ismael,Spain,ES,male,male,0.99,34878
Chen.Sun.1,Chen,Israel,IL,female,female,0.69,4172
A.L.Maroto.1,Antonio Lopez,Spain,ES,male,male,1.0,6
J.Saenz.1,Jesus,United States,US,male,male,0.99,103226
R.Hollwieser.1,Roman,United States,US,male,male,0.99,21696
G.D.La.Rosa.1,de,United States,US,andy,male,0.6,1139
M.G.Medina.Guevara.1,Maria,Mexico,MX,female,female,0.99,169303
H.Vargas.Rodriguez.1,Hector,Mexico,MX,male,male,1.0,67263
J.M.Cabrera.1,Jaime Manuel,Mexico,MX,male,male,0.96,23
F.Speirits.1,Fiona,United Kingdom,GB,female,female,1.0,48696
J.F.Gonzalez.31,Alejandro,United Kingdom,GB,male,male,1.0,2532
J.E.Ruiz.Tabasco.1,Julia Elisabeth,Mexico,MX,female,female,1.0,2
C.F.Moukarzel.1,Cristian,Mexico,MX,male,male,0.98,31192
M.N.Mondragon.1,Miguel,Mexico,MX,male,male,1.0,156835
Qing.Hong.Cao.1,Qing Hong,United States,US,andy,female,0.96,2124
A.Escamilla.1,Angel,Mexico,MX,male,male,0.98,74041
R.E.R.Tabasco.1,Julia Elizabeth,Mexico,MX,female,female,1.0,10
T.W.Donnelly.3,William,United States,US,male,male,1.0,452552
Narasimhaiengar.Mukunda.1,Narasimhaiengar,India,IN,unknown,unknown,0.0,0
B.A.Bambah.1,Bindu,India,IN,female,female,0.98,7668
Xiao.Gang.He.1,Xiao Gang,Taiwan,TW,andy,male,0.88,8
E.Metral.1,Elias,France,FR,male,male,0.98,4364
H.Maury.cuna.1,Humberto,Mexico,MX,male,male,1.0,25953
G.J.Galloway.1,Gregory,United States,US,male,male,1.0,112124
D.A.Solis.1,Didier,Mexico,MX,male,male,0.99,1569
G.Contrera.2,Guillermo,Mexico,MX,male,male,1.0,51581
G.Dugan.1,Gerald,United States,US,male,male,1.0,60914
D.C.Sagan.1,David,United States,US,male,male,1.0,1143153
R.B.Peschanski.1,Robert,France,FR,male,male,0.98,47513
C.Royon.1,Christophe,France,FR,male,male,1.0,244277
Jan.Conrad.1,Jan,France,FR,male,male,0.88,2237
F.Zimmermann.6,Frank,France,FR,male,male,0.99,13088
A.A.Garcia.2,Alberto,Mexico,MX,male,male,1.0,85412
R.Arcos.olalla.1,Rafael,Mexico,MX,male,male,1.0,62907
H.C.Rosu.2,Haret,Mexico,MX,unknown,female,0.5,6
S.C.Mancas.2,Stefan,United States,US,male,male,1.0,14778
S.Ogushi.1,Sachiko,Japan,JP,female,female,1.0,1862
K.E.Osetrin.1,Konstantin Evgenyevich,Russian Federation,RU,male,male,1.0,18062
P.A.Henning.2,Patricia,United States,US,female,female,1.0,273738
L.Staveley.Smith.1,Lister,Australia,AU,unknown,male,1.0,20
H.Bravo.Alfaro.1,Hector,Mexico,MX,male,male,1.0,67263
J.L.Donley.1,Jennifer,Australia,AU,female,female,1.0,15124
A.J.Nurmagambetov.3,Alexei,Ukraine,UA,male,male,0.99,74
V.Cayatte.1,Veronique,France,FR,female,female,0.99,60818
P.Felenbok.1,Paul,France,FR,male,male,0.99,92446
O.Lopez.Cruz.1,Omar,Mexico,MX,male,male,1.0,67444
G.Eichhorn.1,Guenther,United States,US,unknown,male,1.0,218
F.Genova.1,Francoise,France,FR,unknown,female,0.99,41381
E.Griffin.1,Elizabeth,Canada,CA,female,female,1.0,20418
R.J.Hanisch.1,Robert,United States,US,male,male,1.0,780374
A.Kembhavi.1,Ajit,India,IN,male,male,0.99,33657
A.Richards.2,AnitaS,United Kingdom,GB,unknown,female,1.0,1
L.Feretti.1,Luigina,Italy,IT,female,female,0.99,7126
F.Govoni.1,Federica,Italy,IT,female,female,0.99,176256
I.Plauchu.Frayn.1,Ilse,Mexico,MX,female,female,1.0,5706
S.Zerbini.1,Sergio,Italy,IT,male,male,1.0,113311
K.A.Milton.1,Kimball Alan,United States,US,male,male,1.0,140064
Z.del.Rosario.Urrutia.del.Cid.1,Zaida,Mexico,MX,female,female,1.0,1377
P.D.D.Eath.1,Peter,United Kingdom,GB,male,male,1.0,192094
S.W.Hawking.1,Stephen William,United Kingdom,GB,male,male,1.0,6
J.Govaerts.1,Jan,Belgium,BE,male,male,0.98,15816
Yutaka.Fujita.1,Yutaka,Japan,JP,male,male,1.0,2948
C.L.Sarazin.1,Craig,United States,US,male,male,1.0,148310
T.H.Reiprich.1,Thomas,United States,US,male,male,1.0,360809
A.M.Juett.1,Adrienne,United States,US,female,female,1.0,32479
T.E.Clarke.1,Tracy,United States,US,female,female,0.87,26359
J.C.Kempner.1,Joshua,United States,US,male,male,1.0,238499
A.L.Roy.2,Alan,Germany,DE,male,male,0.99,2412
F.Aceves.de.la.Cruz.1,Fermin,Mexico,MX,unknown,male,1.0,4787
O.Cornejo.1,Octavio,Mexico,MX,male,male,1.0,18244
A.P.Fairall.1,Anthony,South Africa,ZA,male,male,0.99,7971
A.Schroder.1,Anja,United Kingdom,GB,female,female,0.99,1188
H.M.Tovmassian.1,Hrant,Mexico,MX,male,unknown,0.0,0
T.H.Jarrett.1,Thomas,United States,US,male,male,1.0,360809
J.Perea.1,Jaime,Spain,ES,male,male,0.99,41676
J.Felix.3,Julian,Mexico,MX,male,male,0.99,15087
K.P.Schroder.1,Klaus Peter,Mexico,MX,male,male,1.0,1
A.Bramon.1,Albert,Spain,ES,male,male,1.0,36614
M.R.Gutierrez.Morales.1,Mario Ranferi,Mexico,MX,male,male,1.0,95593
G.A.Mamon.1,Gary,France,FR,male,male,0.98,5032
M.Einasto.1,Maret,Estonia,EE,female,female,0.99,97
J.Einasto.1,Jaan,Estonia,EE,male,male,0.99,218
J.Jaaniste.1,Jaak,Estonia,EE,male,male,0.96,76
Zhen.Yun.Fang.1,Zhen Yun,China,CN,andy,male,0.93,2769
J.M.Rabin.1,Jeffrey,United States,US,male,male,1.0,177405
V.I.Slysh.1,Viacheslav,Russian Federation,RU,male,male,1.0,823
A.J.Baker.1,Andrew,United States,US,male,male,1.0,401335
J.Felix.Valdez.1,Julian,Mexico,MX,male,male,0.99,15087
N.Cabo.Bizet.1,Nana,Mexico,MX,female,female,0.92,231
John.W.Barrett.1,John,United Kingdom,GB,male,male,1.0,368613
J.F.Martins.2,Joao Faria,Portugal,PT,female,male,0.99,69121
G.Caldera.Cabral.1,Gabriela,United Kingdom,GB,female,female,0.99,4780
U.Lisenfeld.1,Ute,Spain,ES,female,female,0.93,153
J.Braine.1,Jonathan,France,FR,male,male,0.99,80900
R.Medel.Esquivel.1,Ricardo,Mexico,MX,male,male,1.0,110419
I.Gomez.Vargas.1,Isidro,Mexico,MX,male,male,0.99,8897
T.Rivera.Moltalvo.1,Teodoro,Mexico,MX,male,male,0.99,2500
J.Christophe.1,Jarrige,France,FR,unknown,female,0.5,10
S.U.De.silva.2,Subashini,United States,US,unknown,female,0.97,30
M.Navarro.Tapia.1,Maria,France,FR,female,female,0.99,52758
A.Tutte.1,Adam,United Kingdom,GB,male,male,1.0,126969
S.Verdu.Andres.1,Silvia,United States,US,female,female,1.0,41100
P.Mcintyre.1,Peter,United States,US,male,male,1.0,252618
S.Assadi.1,Saeed,United States,US,male,male,1.0,5421
D.Chavez.1,Daniel,Mexico,MX,male,male,1.0,137475
J.Gerity.1,James,United States,US,male,male,1.0,746260
T.Mann.1,Thomas,United States,US,male,male,1.0,360809
N.Pogue.2,Nathaniel,Switzerland,CH,male,male,1.0,49
M.Tomsic.2,Michael,United States,US,male,male,1.0,1225359
T.Gonzalez.7,Tame,Mexico,MX,unknown,female,0.67,3
M.Thompson.montero.1,Michael,Mexico,MX,male,male,0.96,3629
Simon.Rodriguez.1,Simon,Mexico,MX,male,male,0.99,3443
H.Hernandez.Arellano.2,Haydee,Mexico,MX,female,female,1.0,2626
G.N.Zeminiani.1,Guilherme,Brazil,BR,male,male,1.0,115845
J.Martinez.asencio.1,Jesus,Mexico,MX,male,male,0.99,163830
S.Grijalva.Castillo.1,Sergio,Mexico,MX,male,male,1.0,95494
C.Calcaneo.Roldan.1,Carlos,Mexico,MX,male,male,1.0,250292
G.GarciaTorales.1,Guillermo,Mexico,MX,male,male,1.0,51581
L.A.Fernandez.Rangel.1,Albino,Mexico,MX,male,male,1.0,1070
P.C.Tandy.1,Peter Charles,United States,US,male,male,1.0,1
